"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://remiroofingsolutions.co.uk/","text/html; charset=UTF-8","200","OK","Indexable","","Remi Roofing | Professional Roofing Services Crosshouse Kilmarnock","66","621","Expert roofing services in Crosshouse, Kilmarnock & surrounding areas. Full roof replacements, repairs, chimney work, solar panel services & guttering. 10-year guarantee & free quotes.","184","1134","roofing crosshouse, roofing kilmarnock, roof replacement kilmarnock, roof repairs crosshouse, chimney work kilmarnock, solar panel services crosshouse, guttering kilmarnock, roofing contractors ayrshire, emergency roof repairs kilmarnock, professional roofing crosshouse, roof maintenance kilmarnock, roofing specialists ayrshire, roof installation crosshouse, roofing services kilmarnock, roof contractors crosshouse","417","ROOFING SERVICES CROSSHOUSE KILMARNOCK","38","Professional Roofing Services","29","ABOUT US","8","index, follow","","","https://remiroofingsolutions.co.uk/","","","","","","99291","16162","16162","6.191","","711","151","4.709","59.747","Fairly Hard","8.290","0","0","","18","2","0","100.000","15","2","0","6","3","0","","","","","1a1862f3244115c3b6c5ff6051b3013d","0.147","","","","","en","1.1","","","","","","https://remiroofingsolutions.co.uk/","2025-11-25 20:06:04"
"https://remiroofingsolutions.co.uk/Services/Solar%20panel..jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","297316","297316","297316","113.896","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.080","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/Services/Solar%20panel..jpg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/Services/roof%20Replacement..jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","526550","526550","526550","201.711","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.085","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/Services/roof%20Replacement..jpg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/Services/chimney.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","177074","177074","177074","67.834","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/Services/chimney.jpg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/Services/Roof%20maintenance..jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","191003","191003","191003","73.170","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.091","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/Services/Roof%20maintenance..jpg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/whatsapp.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.261","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/whatsapp.svg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/Services/gutters.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","262415","262415","262415","100.526","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.087","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/Services/gutters.jpg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/contact","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","98","98","98","0.038","","0","","","","","0.000","1","0","","4","2","0","100.000","0","0","0","0","0","0","","","","","","0.297","","https://remiroofingsolutions.co.uk/contact/","HTTP Redirect","","","1.1","","","","","","https://remiroofingsolutions.co.uk/contact","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/undelrine%20svg1.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.227","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/undelrine%20svg1.svg","2025-11-25 20:06:05"
"https://remiroofingsolutions.co.uk/_astro/contact.Djkh7L-f.css","text/css; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.260","","","","","","1.1","","","","","","https://remiroofingsolutions.co.uk/_astro/contact.Djkh7L-f.css","2025-11-25 20:06:05"
